text,clean_text,translated_text,subjektivitas,polaritas,sentimen
"Sangat menyenangkan bisa menginap di hotel El royale yang notabene waktu saya kecil hanya bisa melewatinya saat jalan-jalan di kota Bandung. Hotel ini sangat nyaman, kamarnya besar, adanya minimarket untuk memenuhi kebutuhan selama di hotel sehingga tidak perlu keluar area hotel, makanannya recommended, kolam renangnya tidak dingin hingga anak-anak pagi hari bisa berebut masuk kolam. Lokasi yang berada di pusat kota sangat strategis untuk berwisata di kota Bandung, ke Braga, Gd. Merdeka, dekat dengan stasiun, bandara dan akses tol Pasteur menjadikan hotel ini menjadi salah satu hotel pilihan keluarga kami. Terima kasih El Royale Bandung","sangat menyenangkan bisa menginap di hotel el royale yang notabene waktu saya kecil hanya bisa melewatinya saat jalan-jalan di kota bandung. hotel ini sangat nyaman, kamarnya besar, adanya minimarket untuk memenuhi kebutuhan selama di hotel sehingga tidak perlu keluar area hotel, makanannya recommended, kolam renangnya tidak dingin hingga anak-anak pagi hari bisa berebut masuk kolam. lokasi yang berada di pusat kota sangat strategis untuk berwisata di kota bandung, ke braga, gd. merdeka, dekat dengan stasiun, bandara dan akses tol pasteur menjadikan hotel ini menjadi salah satu hotel pilihan keluarga kami. terima kasih el royale bandung","it was really nice to be able to stay at the el royale hotel, which incidentally, when i was little, i could only pass by when walking around the city of bandung. this hotel is very comfortable, the rooms are large, there is a minimarket to meet your needs while at the hotel so you don't need to leave the hotel area, the food is recommended, the swimming pool is not cold so that the children can scramble to enter the pool in the morning. the location in the city center is very strategic for traveling to the city of bandung, to braga, gd. merdeka, close to the station, airport and access to the pasteur toll road make this hotel one of the hotels of choice for our family. thank you el royale bandung",0.6615079365079365,0.22742063492063494,positif
"Semua team ramah, rezeki banget kami di-upgrade kamarnya, lokasi strategis, kolam renang airnya nyaman dan ada jacuzzi. Seru, rasanya kurang lama stay di sini.","semua team ramah, rezeki banget kami di-upgrade kamarnya, lokasi strategis, kolam renang airnya nyaman dan ada jacuzzi. seru, rasanya kurang lama stay di sini.","all the team are friendly, we really enjoyed our room upgrade, the location is strategic, the swimming pool is comfortable and there is a jacuzzi. it's exciting, it feels like i didn't stay here long enough.",0.6166666666666666,0.25416666666666665,positif
"Stafnya ramah sekali, fasilitas sesuai deskripsi, pemandangan di kolam renang keren dan dapat kamar yang langsung view kota Bandung.","stafnya ramah sekali, fasilitas sesuai deskripsi, pemandangan di kolam renang keren dan dapat kamar yang langsung view kota bandung.","the staff is very friendly, the facilities match the description, the view at the swimming pool is cool and you get a room that directly views the city of bandung.",0.5666666666666668,0.3125,positif
"Pelayanan baik dan lokasi strategis, di tengah kota.","pelayanan baik dan lokasi strategis, di tengah kota.","good service and strategic location, in the middle of the city.",0.30000000000000004,0.35,positif
"Kamarnya sesuai pesanan dan bersih, breakfastnya bervariasi.","kamarnya sesuai pesanan dan bersih, breakfastnya bervariasi.","the rooms are as ordered and clean, the breakfast is varied.",0.7000000000000001,0.3666666666666667,positif
"Duh mau bilang apa lagi ke El hotel royal bandung, rasanya semuanya the best. Hotel bintang 4 di tengah kota. Malam-malam bisa menikmati ramenya jalan braga, sarapannya enak-enak dan bervariasi. pancakenya juara, semuastaf ramah. kamarnya istimewa, Pemandangan balkon kamar langsung ke kolam renang, suka banget lah.","duh mau bilang apa lagi ke el hotel royal bandung, rasanya semuanya the best. hotel bintang 4 di tengah kota. malam-malam bisa menikmati ramenya jalan braga, sarapannya enak-enak dan bervariasi. pancakenya juara, semuastaf ramah. kamarnya istimewa, pemandangan balkon kamar langsung ke kolam renang, suka banget lah.","wow, what else can i say about el hotel royal bandung, it feels like everything is the best. 4 star hotel in the city center. at night you can enjoy the busy streets of braga, the breakfast is delicious and varied. the pancakes are great, all the staff are friendly. the room is special, the view from the balcony of the room is directly onto the swimming pool, i really like it.",0.5110389610389611,0.39383116883116875,positif
"Kamar 1745 oke, menu oke, puas deh, thank you Traveloka.","kamar 1745 oke, menu oke, puas deh, thank you traveloka.","room 1745 is okay, menu is okay, satisfied, thank you traveloka.",0.6666666666666666,0.5,positif
"First time, dan memuaskan dari staf yang begitu membantu dan kamarnya keren, sarapannya banyak pilihan dan kolam renangnya keren, malam pun bisa nongkrong di kolam renang, pokoknya bakal menginap lagi disini kalau ke Bandung lagi.","first time, dan memuaskan dari staf yang begitu membantu dan kamarnya keren, sarapannya banyak pilihan dan kolam renangnya keren, malam pun bisa nongkrong di kolam renang, pokoknya bakal menginap lagi disini kalau ke bandung lagi.","first time, and satisfying from the staff who are very helpful and the rooms are cool, the breakfast has lots of choices and the swimming pool is cool, you can even hang out at the swimming pool at night, basically i will stay here again if i go to bandung again.",0.5866666666666667,0.32999999999999996,positif
"Kamar luas, air hangatnya mantap, makanan enak-enak dan banyak banget pilihan, cuma check-in agak lama antri. Terus kalau mau check out hari ini, pagi minta air mineral dikasihnya satu saja, hehe.","kamar luas, air hangatnya mantap, makanan enak-enak dan banyak banget pilihan, cuma check-in agak lama antri. terus kalau mau check out hari ini, pagi minta air mineral dikasihnya satu saja, hehe.","the room is spacious, the hot water is steady, the food is delicious and there are so many options, but the check-in queue is quite long. then if you want to check out today, ask for mineral water in the morning and he will give you just one, hehe.",0.65,0.3733333333333333,positif
"Hotelnya terletak sangat dengan dengan balai kota. Kereta api yg lewat menjadi pemandangan yang bisa terlihat dengan jelas. Kamarnya 2 lantai. Lantai bawah untuk ruang tamu, dapur dan ruang makan. Lantai atas untuk kamar tidur, ruang kerja dan kamar mandi. Setiap lantainya ada TV dan AC sendiri. Jendelanya besar. Kasurnya nyaman. Diberi 2 kunci akses. Tidak perlu pasang kunci ketika kita pergi. Jadi kamar akan tetap dingin bila ditinggal, karena listrik tidak mati. Kamarnya non smoking. Banyak lemari penyimpanan sehingga kamar akan tetap rapih, walau kita membawa banyak barang. Proses check in cepat. Tak perlu deposit. Brakfast mulai jam 6 pagi hingga 10 malam.","hotelnya terletak sangat dengan dengan balai kota. kereta api yg lewat menjadi pemandangan yang bisa terlihat dengan jelas. kamarnya 2 lantai. lantai bawah untuk ruang tamu, dapur dan ruang makan. lantai atas untuk kamar tidur, ruang kerja dan kamar mandi. setiap lantainya ada tv dan ac sendiri. jendelanya besar. kasurnya nyaman. diberi 2 kunci akses. tidak perlu pasang kunci ketika kita pergi. jadi kamar akan tetap dingin bila ditinggal, karena listrik tidak mati. kamarnya non smoking. banyak lemari penyimpanan sehingga kamar akan tetap rapih, walau kita membawa banyak barang. proses check in cepat. tak perlu deposit. brakfast mulai jam 6 pagi hingga 10 malam.","the hotel is located very close to the city hall. passing trains are a sight that can be seen clearly. the rooms are 2 floors. downstairs for living room, kitchen and dining room. upstairs for bedroom, work space and bathroom. each floor has its own tv and ac. the windows are big. the mattress is comfortable. given 2 access keys. no need to put a key when we leave. so the room will remain cool if left unattended, because the electricity doesn't turn off. the room is non smoking. lots of storage cupboards so the room will remain tidy, even if we carry a lot of things. fast check in process. no deposit required. brakfast from 6 am to 10 pm.",0.5633333333333332,0.24500000000000002,positif
"Nyaman, lokasi strategis, sarapan lumayan bervariasi.","nyaman, lokasi strategis, sarapan lumayan bervariasi.","comfortable, strategic location, quite varied breakfast.",0.8,0.4,positif
Terbaik dan sangat menyenangkan.,terbaik dan sangat menyenangkan.,the best and very fun.,0.28,0.6950000000000001,positif
"Hotelnya nyaman, fasilitas lengkap, pelayanan ramah, breakfastnya enak cocok buat anak-anak dan balita, serta kamarnya bersih, rapi, sehingga bisa tidur dengan pulas, terima kasih.","hotelnya nyaman, fasilitas lengkap, pelayanan ramah, breakfastnya enak cocok buat anak-anak dan balita, serta kamarnya bersih, rapi, sehingga bisa tidur dengan pulas, terima kasih.","the hotel is comfortable, the facilities are complete, the service is friendly, the breakfast is delicious, suitable for children and toddlers, and the rooms are clean and tidy, so you can sleep soundly, thank you.",0.6687500000000001,0.4739583333333333,positif
"Sangat memuaskan, semua karyawan sangat responsif. Kolam renang paling menyenangkan karena membawa anak kecil. Kebersihan oke. Makanan bervariasi. Overall sangat bagus.","sangat memuaskan, semua karyawan sangat responsif. kolam renang paling menyenangkan karena membawa anak kecil. kebersihan oke. makanan bervariasi. overall sangat bagus.","very satisfying, all employees are very responsive. the most fun swimming pool for bringing small children. cleanliness okay. varied food. overall very good.",0.46,0.35125,positif
"Keren sekali, tempatnya sangat amat nyaman bersih dan makanan enak.","keren sekali, tempatnya sangat amat nyaman bersih dan makanan enak.","very cool, the place is very comfortable, clean and the food is delicious.",0.8862500000000001,0.5854166666666667,positif
"Poin plus: Saat datang staff hotel sangat ramah, memberikan welcome drink ke seluruh tamu, menyediakan balon untuk anak, hingga menyediakan bioskop mini untuk anak-anak. selain itu kamarnya bagus sesuai dengan gambar. harga murah, tapi kualitas gak murahan 👍 yang perlu diperbaiki : karena tamu yang sangat banyak, untuk tipe merdeka room dan condotel karena berada di tower berbeda, sebaiknya resepsionisnya dibuat terpisah sesuai tower saja","poin plus: saat datang staff hotel sangat ramah, memberikan welcome drink ke seluruh tamu, menyediakan balon untuk anak, hingga menyediakan bioskop mini untuk anak-anak. selain itu kamarnya bagus sesuai dengan gambar. harga murah, tapi kualitas gak murahan 👍 yang perlu diperbaiki : karena tamu yang sangat banyak, untuk tipe merdeka room dan condotel karena berada di tower berbeda, sebaiknya resepsionisnya dibuat terpisah sesuai tower saja","plus points: when the hotel staff arrived, they were very friendly, gave welcome drinks to all guests, provided balloons for children, and even provided a mini cinema for children. apart from that the room is nice according to the picture. cheap prices, but not cheap quality 👍 what needs to be improved: because there are so many guests, for the independent room and condotel types because they are in different towers, the receptionist should be made separately according to the tower",0.646875,0.3234375,positif
"Hotel bagus, lokasi strategis, pool nyaman, breakfast lengkap.","hotel bagus, lokasi strategis, pool nyaman, breakfast lengkap.","good hotel, strategic location, comfortable pool, complete breakfast.",0.6000000000000001,0.4000000000000001,positif
Pelayanan sangat memuaskan dan menu sarapannya juga variatif.,pelayanan sangat memuaskan dan menu sarapannya juga variatif.,the service is very satisfying and the breakfast menu is also varied.,1.0,0.65,positif
"Menginap di eL Hotel Royale Bandung bersama keluarga sangat nyaman dan menyenangkan. Kamar yang kami pesan sesuai. Kebersihan dan kerapian kamar sudah bagus, mohon maaf sedikit saran untuk sprei, sarung bantal dan selimut yang warnanya sudah tidak putih lagi mohon segera di ganti agar menambah kenyamanan tamu untuk beristirahat. Untuk menu breakfast bervariasi dan semua rasanya enak. Kolam renang air hangat untuk anak-anak sangat recommended. Terima kasih eL Hotel Royale Bandung.","menginap di el hotel royale bandung bersama keluarga sangat nyaman dan menyenangkan. kamar yang kami pesan sesuai. kebersihan dan kerapian kamar sudah bagus, mohon maaf sedikit saran untuk sprei, sarung bantal dan selimut yang warnanya sudah tidak putih lagi mohon segera di ganti agar menambah kenyamanan tamu untuk beristirahat. untuk menu breakfast bervariasi dan semua rasanya enak. kolam renang air hangat untuk anak-anak sangat recommended. terima kasih el hotel royale bandung.","staying at el hotel royale bandung with family was very comfortable and enjoyable. the room we ordered was suitable. the cleanliness and tidiness of the room is good, sorry, a little advice for bed sheets, pillowcases and blankets whose color is no longer white, please replace them immediately to increase the comfort of guests to rest. the breakfast menu is varied and everything tastes delicious. the warm water swimming pool for children is highly recommended. thank you el hotel royale bandung.",0.659,0.33425000000000005,positif
